종류,품종,시도,시군구,발생장소,구조일자
개,믹스,대전광역시,유성구,대정동 146-1 인근 야산,2019-05-29
개,믹스,대전광역시,유성구,대정동 146-1 인근 야산,2019-05-29
개,믹스,대전광역시,유성구,대정동 146-1 인근 야산,2019-05-29
개,믹스,대전광역시,유성구,대정동 146-1 인근 야산,2019-05-29
개,포메라이언,대전광역시,유성구,도안1단지@ 정문,2019-05-30
고양이,코리안숏헤어,대전광역시,유성구,유성대로757-5 내,2019-05-30
개,시츄,대전광역시,유성구,관평동 수변공원 인근,2019-05-31
고양이,코리안숏헤어,대전광역시,유성구,대덕대학교 인근,2019-05-31
고양이,코리안숏헤어,대전광역시,유성구,장대동 드림월드@ 내,2019-05-31
고양이,앙고라,대전광역시,유성구,방동제일주유소 내,2019-06-01
고양이,페르시안,대전광역시,대덕구,중리동 374-9번지 2층 주변,2019-05-31
고양이,코리안숏헤어,대전광역시,동구,용전동주민센터 주변,2019-05-31
고양이,코리안숏헤어,대전광역시,동구,용전동주민센터 주변,2019-05-31
고양이,코리안숏헤어,대전광역시,동구,용전동주민센터 주변,2019-05-31
고양이,코리안숏헤어,대전광역시,동구,용전동주민센터 주변,2019-05-31
개,말티즈,대전광역시,동구,가양네거리 주변,2019-05-30
개,진도,대전광역시,대덕구,와동 100-1번지 주변,2019-06-01
고양이,코리안숏헤어,대전광역시,중구,대사동 135-46번지 주변,2019-06-01
고양이,코리안숏헤어,대전광역시,중구,대사동 135-46번지 주변,2019-06-01
고양이,코리안숏헤어,대전광역시,서구,갈마동 다이소 인근,2019-06-01
개,푸들,대전광역시,서구,정림동 백목련@ 인근,2019-06-01
개,시츄,대전광역시,서구,가장동 레미안@ 인근,2019-06-01
개,포메라이언,대전광역시,서구,갈마삼거리 인근,2019-06-01
고양이,코리안숏헤어,대전광역시,서구,둔산동 국화@ 내,2019-05-31
개,말티즈,대전광역시,서구,대전일보사 인근,2019-06-02
개,말티즈,대전광역시,서구,수정제 네거리 인근,2019-06-02
고양이,코리안숏헤어,대전광역시,서구,신계초등학교 인근,2019-06-02
개,비글,대전광역시,유성구,지족동 노브랜드 인근,2019-06-02
개,포메라이언,대전광역시,유성구,유성터미널 인근,2019-06-02
고양이,코리안숏헤어,대전광역시,유성구,봉명동 웰리스병원 주차장,2019-06-02
개,말티즈,대전광역시,유성구,전자디자인고등학교 인근,2019-06-02
고양이,코리안숏헤어,대전광역시,동구,대동 8-21 근처,2019-06-01
개,믹스,대전광역시,중구,유천동 유천1동 주민센터 주변,2019-06-01
개,푸들,대전광역시,중구,용두동 서대전초등학교 주변,2019-06-01
고양이,코리안숏헤어,대전광역시,중구,대사동 135-46번지 주변,2019-06-02
고양이,코리안숏헤어,대전광역시,중구,대사동 135-46번지 주변,2019-06-02
고양이,코리안숏헤어,대전광역시,중구,부사동 367-5번지 주변,2019-06-02
개,푸들,대전광역시,중구,부사동 충무체육관 주변,2019-06-02
개,포메라이언,대전광역시,중구,선화동 653-16번지 주변,2019-06-03
개,비숑프리제,대전광역시,대덕구,신탄진북로 35번길 2 대통반점 주변,2019-06-01
개,잉글리쉬 세터,대전광역시,대덕구,오정동 농수산물 시장 주변,2019-06-01
고양이,코리안숏헤어,대전광역시,대덕구,오정동 양지마을@ 104동 주변,2019-06-01
개,포메라이언,대전광역시,대덕구,송촌동 송촌119안전센터 주변,2019-06-01
고양이,코리안숏헤어,대전광역시,대덕구,대전로 1271 주변,2019-06-02
고양이,코리안숏헤어,대전광역시,대덕구,읍내동 483-77번지 주변,2019-06-03
고양이,코리안숏헤어,대전광역시,대덕구,대화동 원맹학교 주변,2019-06-03
고양이,코리안숏헤어,대전광역시,서구,둔산중학교 인근,2019-06-02
고양이,코리안숏헤어,대전광역시,서구,목원대 교정 내,2019-06-02
고양이,코리안숏헤어,대전광역시,유성구,유성보건소 인근,2019-06-02
고양이,코리안숏헤어,대전광역시,유성구,봉명동 556-17 내,2019-06-03
고양이,코리안숏헤어,대전광역시,유성구,지질자원연구원 내,2019-06-03
고양이,코리안숏헤어,대전광역시,유성구,반석서로 9 내,2019-06-03
개,믹스,대전광역시,서구,변동초등학교 인근,2019-06-03
고양이,코리안숏헤어,대전광역시,서구,관저2동주민센터 인근,2019-06-03
고양이,코리안숏헤어,대전광역시,서구,갈마역 인근,2019-06-03
개,잉글리쉬 세터,대전광역시,대덕구,신대동 성경김 주변,2019-06-01
고양이,코리안숏헤어,대전광역시,대덕구,송촌동 동춘당공원 주변,2019-06-03
개,진도 믹스,대전광역시,대덕구,와동 100-1번지 주변,2019-06-04
개,믹스,대전광역시,대덕구,비래동주민센터 주변,2019-06-04
개,믹스,대전광역시,중구,용두동 서대전교초교 주변,2019-06-04
고양이,코리안숏헤어,대전광역시,동구,대동 195-21 주변,2019-06-02
고양이,코리안숏헤어,대전광역시,동구,대동 195-21 주변,2019-06-02
고양이,코리안숏헤어,대전광역시,동구,용운동 소나무어린이집 부근,2019-06-03
개,진도,대전광역시,동구,삼성동 하상도로 부근,2019-06-03
고양이,앙고라,대전광역시,서구,둔산동 타임월드 인근,2019-06-03
고양이,코리안숏헤어,대전광역시,서구,가수원119 인근,2019-06-03
고양이,코리안숏헤어,대전광역시,서구,관저1동주민센터 인근,2019-06-03
개,믹스,대전광역시,유성구,관평동 이건건업 내,2019-06-03
개,믹스,대전광역시,유성구,관평동 이건건업 내,2019-06-03
개,믹스,대전광역시,유성구,관평동 이건건업 내,2019-06-03
개,믹스,대전광역시,유성구,관평동 이건건업 내,2019-06-03
개,믹스,대전광역시,유성구,관평동 이건건업 내,2019-06-03
개,믹스,대전광역시,유성구,관평동 이건건업 내,2019-06-03
개,푸들,대전광역시,서구,타임월드 인근,2019-06-03
개,스피츠,대전광역시,서구,갈마@ 1단지 인근,2019-06-03
고양이,코리안숏헤어,대전광역시,서구,괴정동 8-5 인근,2019-06-04
고양이,코리안숏헤어,대전광역시,서구,대전일보사 인근,2019-06-04
개,포메라이언,대전광역시,서구,둔산동 파랑새@ 내,2019-06-04
고양이,코리안숏헤어,대전광역시,서구,갈마초교 지하,2019-06-04
개,보더콜리,대전광역시,서구,괴정동 아이누리@ 내,2019-06-04
개,믹스,대전광역시,서구,용문역 4번출구 인근,2019-06-04
고양이,코리안숏헤어,대전광역시,유성구,송림마을@ 4단지 인근 노상,2019-06-04
개,믹스,대전광역시,중구,버드내@ 1단지 106동 주변,2019-06-04
개,리트리버,대전광역시,중구,문창로37-5번길 주변,2019-06-04
고양이,코리안숏헤어,대전광역시,중구,태평동 355-50번지 주변,2019-06-05
개,요크셔테리어,대전광역시,중구,계룡로926-1번길 주변,2019-06-05
고양이,코리안숏헤어,대전광역시,대덕구,비래동 129-20번지 주변,2019-06-05
기타,햄스터,대전광역시,동구,용전동 복합터미널 부근,2019-06-03
기타,햄스터,대전광역시,동구,용전동 복합터미널 부근,2019-06-03
기타,햄스터,대전광역시,동구,용전동 복합터미널 부근,2019-06-03
기타,햄스터,대전광역시,동구,용전동 복합터미널 부근,2019-06-03
기타,햄스터,대전광역시,동구,용전동 복합터미널 부근,2019-06-03
기타,햄스터,대전광역시,동구,용전동 복합터미널 부근,2019-06-03
기타,햄스터,대전광역시,동구,용전동 복합터미널 부근,2019-06-03
기타,햄스터,대전광역시,동구,용전동 복합터미널 부근,2019-06-03
기타,햄스터,대전광역시,동구,용전동 복합터미널 부근,2019-06-03
기타,햄스터,대전광역시,동구,용전동 복합터미널 부근,2019-06-03
기타,햄스터,대전광역시,동구,용전동 복합터미널 부근,2019-06-03
기타,햄스터,대전광역시,동구,용전동 복합터미널 부근,2019-06-03
개,진도,대전광역시,동구,판암2동주민센터 부근,2019-06-03
고양이,코리안숏헤어,대전광역시,동구,대동 76-21 주변,2019-06-04
고양이,코리안숏헤어,대전광역시,동구,대동 76-21 주변,2019-06-04
고양이,코리안숏헤어,대전광역시,동구,대동 새들뫼아파트 주변,2019-06-05
고양이,코리안숏헤어,대전광역시,서구,도산로 310 내,2019-06-05
고양이,아비시니안,대전광역시,서구,국민은행 정림점 인근,2019-06-05
고양이,코리안숏헤어,대전광역시,서구,구봉고교 내,2019-06-05
고양이,코리안숏헤어,대전광역시,서구,구봉고교 내,2019-06-05
고양이,코리안숏헤어,대전광역시,서구,구봉고교 내,2019-06-05
개,푸들,대전광역시,서구,변동 12-37 인근,2019-06-05
개,푸들,대전광역시,서구,둔산동 국화한신@ 내,2019-06-04
개,믹스,대전광역시,유성구,대정동 146-1 인근,2019-06-05
개,믹스,대전광역시,유성구,대정동 146-1 인근,2019-06-05
개,믹스,대전광역시,유성구,대정동 146-1 인근,2019-06-05
개,진도,대전광역시,유성구,도룡성당 인근,2019-06-05
고양이,페르시안,대전광역시,유성구,갑동 만나식당 주차장,2019-06-05
개,포메라이언,대전광역시,서구,도마동 55-3 내,2019-06-05
고양이,코리안숏헤어,대전광역시,서구,둔산동 국화라이프@ 상가 내,2019-06-05
고양이,코리안숏헤어,대전광역시,서구,둔산동 청사터미널 인근,2019-06-06
개,믹스,대전광역시,유성구,송정동 18-4 내,2019-06-05
개,푸들,대전광역시,유성구,송림마을@ 6단지 인근,2019-06-06
고양이,코리안숏헤어,대전광역시,중구,보문산로 215번길 51 주변,2019-06-05
개,푸들,대전광역시,중구,대흥동 151-3번지 주변,2019-06-06
개,미니핀,대전광역시,중구,산성동 301-5번지 삼창@ 101동 주변,2019-06-06
고양이,코리안숏헤어,대전광역시,중구,충무로 68번길 18 주변,2019-06-06
고양이,코리안숏헤어,대전광역시,중구,용두동 154-4번지 주변,2019-06-06
고양이,코리안숏헤어,대전광역시,대덕구,읍내동 51-16번지 주변,2019-06-06
고양이,코리안숏헤어,대전광역시,대덕구,읍내동 51-16번지 주변,2019-06-06
고양이,코리안숏헤어,대전광역시,대덕구,읍내동 51-16번지 주변,2019-06-06
고양이,코리안숏헤어,대전광역시,대덕구,읍내동 51-16번지 주변,2019-06-06
고양이,코리안숏헤어,대전광역시,중구,은행동 스카이로드 주변,2019-06-06
개,말티즈,대전광역시,대덕구,법동 한마음@ 106동 주변,2019-06-06
고양이,코리안숏헤어,대전광역시,서구,탄방역 2번출구 인근,2019-06-06
고양이,코리안숏헤어,대전광역시,서구,변동 252-90 인근,2019-06-07
고양이,코리안숏헤어,대전광역시,서구,도마동 60-11 내,2019-06-07
고양이,코리안숏헤어,대전광역시,유성구,지족동 911-3 내,2019-06-07
개,진도,대전광역시,동구,용운동 용운시장 부근,2019-06-05
개,믹스,대전광역시,동구,판암동 판암5단지 등산로 주변,2019-06-06
개,말티즈,대전광역시,동구,용운동 천냥백화점 부근,2019-06-06
고양이,코리안숏헤어,대전광역시,유성구,대전국립과학관 내,2019-06-07
고양이,코리안숏헤어,대전광역시,유성구,장대동 168-1 내,2019-06-07
고양이,코리안숏헤어,대전광역시,서구,정림동 코스모스@ 내,2019-06-07
고양이,코리안숏헤어,대전광역시,서구,용문동 한진빌라 내,2019-06-07
개,믹스,대전광역시,서구,내동 10-39 인근,2019-06-07
개,말티즈,대전광역시,중구,문창동 52-13번지 초원의집 주변,2019-06-07
고양이,코리안숏헤어,대전광역시,중구,유천동 168-4번지 주변,2019-06-07
고양이,코리안숏헤어,대전광역시,중구,유천동 168-4번지 주변,2019-06-07
개,비글,대전광역시,동구,가양감리교회 주변,2019-06-07
고양이,코리안숏헤어,대전광역시,동구,용전사거리 주변,2019-06-07
고양이,코리안숏헤어,대전광역시,동구,삼성동 290-12 동진인쇄소 안,2019-06-07
고양이,코리안숏헤어,대전광역시,서구,월평동 113-6 내,2019-06-08
개,시츄,대전광역시,서구,괴정농협 주차장,2019-06-08
고양이,코리안숏헤어,대전광역시,유성구,전민동 297-1 인근,2019-06-08
고양이,코리안숏헤어,대전광역시,유성구,온천로 60 사이언스타운 내,2019-06-08
개,말티즈,대전광역시,유성구,지족동 열매마을@ 5단지 인근,2019-06-08
고양이,코리안숏헤어,대전광역시,서구,가장네거리 인근,2019-06-08
개,포메라이언,대전광역시,중구,산성동 산성사거리 주변,2019-06-08
개,보스턴테리어,대전광역시,중구,석교동 59-10번지 주변,2019-06-07
고양이,코리안숏헤어,대전광역시,중구,대흥동 508-41번지 주변,2019-06-07
고양이,코리안숏헤어,대전광역시,중구,부사로 32번길 18 주변,2019-06-07
개,믹스,대전광역시,중구,대둔산로 323번길 89-24 주변,2019-06-08
개,포메라이언,대전광역시,중구,유천로 48번길 48 부자마을연립 주변,2019-06-09
고양이,코리안숏헤어,대전광역시,중구,유천동 180-27번지 주변,2019-06-09
고양이,코리안숏헤어,대전광역시,중구,유천동 180-27번지 주변,2019-06-09
고양이,코리안숏헤어,대전광역시,중구,유천동 180-27번지 주변,2019-06-09
개,푸들,대전광역시,대덕구,법동 439-4 여성회관 주변,2019-06-08
고양이,코리안숏헤어,대전광역시,대덕구,비래동 134-5번지 주변,2019-06-08
고양이,코리안숏헤어,대전광역시,서구,미즈여성병원 인근,2019-06-08
