번호,구조일자,종류,품종,시군구,발생장소
9234,2019-10-10,고양이,코리안숏헤어,서구,복수동 283-437 인근
9235,2019-10-10,고양이,코리안숏헤어,서구,복수동 283-437 인근
9236,2019-10-10,고양이,코리안숏헤어,서구,복수동 283-437 인근
9237,2019-10-10,고양이,코리안숏헤어,서구,복수동 283-437 인근
9238,2019-10-10,고양이,코리안숏헤어,서구,복수동 283-437 인근
9239,2019-10-11,개,믹스,중구,문화동 한밭도서관 주변
9240,2019-10-10,개,포메라이언,대덕구,비래동 117-5번지 예사랑실버케어 주변
9241,2019-10-10,기타,도마뱀,대덕구,덕암동 13-25번지 주변
9242,2019-10-11,고양이,코리안숏헤어,대덕구,신탄진동 167-15번지 주변
9243,2019-10-10,개,푸들,동구,용전동 동부사거리 모델하우스 인근
9244,2019-10-11,개,믹스,동구,대동 하늘공원 인근
9245,2019-10-11,고양이,코리안숏헤어,동구,성남동 SK충전소 인근
9246,2019-10-11,고양이,코리안숏헤어,대덕구,신일서로125번길 90 동양산기 주변
9247,2019-10-11,고양이,코리안숏헤어,대덕구,신일서로125번길 90 동양산기 주변
9248,2019-10-11,기타,햄스터,동구,용전동 복합터미널 인근
9249,2019-10-11,기타,햄스터,동구,용전동 복합터미널 인근
9250,2019-10-11,기타,햄스터,동구,용전동 복합터미널 인근
9251,2019-10-11,기타,햄스터,동구,용전동 복합터미널 인근
9252,2019-10-11,기타,햄스터,동구,용전동 복합터미널 인근
9253,2019-10-11,기타,햄스터,동구,용전동 복합터미널 인근
9254,2019-10-11,기타,햄스터,동구,용전동 복합터미널 인근
9255,2019-10-11,기타,햄스터,동구,용전동 복합터미널 인근
9256,2019-10-11,개,믹스,동구,용전동 현대아파트 인근
9257,2019-10-11,개,믹스,유성구,대정동 562-2 인근
9258,2019-10-11,고양이,코리안숏헤어,유성구,도룡동 385-8 내
9259,2019-10-11,고양이,코리안숏헤어,서구,가장동 43-5 내
9260,2019-10-11,고양이,코리안숏헤어,서구,가장동 43-5 내
9261,2019-10-11,고양이,코리안숏헤어,서구,가장동 43-5 내
9262,2019-10-11,고양이,코리안숏헤어,서구,가장동 43-5 내
9263,2019-10-12,고양이,코리안숏헤어,서구,탄방동 전자타운 인근
9264,2019-10-12,고양이,코리안숏헤어,서구,탄방동 전자타운 인근
9265,2019-10-10,개,아메리칸불리,서구,구봉산 약수터 인근
9266,2019-10-13,개,푸들,서구,갈마동 853 인근
9267,2019-10-13,개,시바,서구,괴정동 113-17 인근
9268,2019-10-12,개,푸들,유성구,유성시장 인근
9269,2019-10-11,고양이,코리안숏헤어,대덕구,평촌동 행복한마을@ 104동 주변
9270,2019-10-12,개,보스턴테리어,대덕구,신탄진동 구우면돼지 주변
9271,2019-10-11,고양이,코리안숏헤어,중구,산성동 한밭가든@ 105동 주변
9272,2019-10-11,개,말티즈,중구,문창동 광천순대 주변
9273,2019-10-12,고양이,코리안숏헤어,중구,태평동 벽산공인중개사무소 주변
9274,2019-10-13,개,푸들 믹스,서구,둔원초등학교 인근
9275,2019-10-13,개,진도,서구,관저동 1675 인근
9276,2019-10-14,고양이,페르시안,서구,괴정동 50-41 인근
9277,2019-10-14,개,시츄,서구,가장공영주차장 내
9278,2019-10-14,개,말티즈,서구,괴정네거리 인근
9279,2019-10-14,고양이,코리안숏헤어,유성구,반석1통마을회관 인근
9280,2019-10-14,개,보스턴테리어,유성구,장대동 푸르지오@ 정문
9281,2019-10-14,고양이,페르시안,유성구,유성보건소 인근
9282,2019-10-14,개,진도,유성구,원천교 밑 천변
9283,2019-10-14,고양이,코리안숏헤어,유성구,장대동 푸르지오@ 내
9284,2019-10-13,개,요크셔테리어,중구,사정동 사정공원 화장실 주변
9285,2019-10-14,기타,햄스터,중구,대사동 남대전지구대 주변
9286,2019-10-15,고양이,코리안숏헤어,중구,목동 더샾@ 정문 주변
9287,2019-10-14,고양이,코리안숏헤어,대덕구,오정동 238-4번지 호림전기 주변
9288,2019-10-14,고양이,코리안숏헤어,대덕구,오정동 238-4번지 호림전기 주변
9289,2019-10-14,고양이,코리안숏헤어,대덕구,오정동 238-4번지 호림전기 주변
9290,2019-10-14,고양이,코리안숏헤어,대덕구,오정동 238-4번지 호림전기 주변
9291,2019-10-15,개,믹스,대덕구,비래동 비래가양공원 내부 주변
9292,2019-10-15,고양이,코리안숏헤어,대덕구,덕암동 8-5 골든캡슬 주변
9293,2019-10-15,고양이,코리안숏헤어,대덕구,덕암동 8-5 골든캡슬 주변
9294,2019-10-15,고양이,코리안숏헤어,대덕구,덕암동 8-5 골든캡슬 주변
9295,2019-10-15,고양이,코리안숏헤어,대덕구,한밭대로 1036번길 27 주변
9296,2019-10-12,개,닥스훈트,유성구,노은역 인근
9297,2019-10-14,개,포인터,서구,변동오거리 인근
9298,2019-10-14,개,믹스,서구,도마동 77-4 옥상
9299,2019-10-14,고양이,코리안숏헤어,서구,탄방동 1423 내
9300,2019-10-14,고양이,코리안숏헤어,서구,변동 18-32 내
9301,2019-10-14,고양이,코리안숏헤어,서구,갈마네거리 인근
9302,2019-10-15,고양이,코리안숏헤어,서구,만년고등학교 인근
9303,2019-10-14,개,보스턴테리어,유성구,구암동 이백과학 인근
9304,2019-10-15,고양이,코리안숏헤어,유성구,전민동 엑스포@ 내
9305,2019-10-15,개,푸들,중구,선화동 116-6 강변빌리지 주변
9306,2019-10-15,고양이,코리안숏헤어,중구,부사동 134-4번지 주변
9307,2019-10-16,개,믹스,중구,유천동 유등지구대 주변
9308,2019-10-13,개,믹스,동구,산내파출소 인근
9309,2019-10-13,개,스피츠,동구,낭월동 석천들@ 인근
9310,2019-10-14,고양이,코리안숏헤어,동구,삼성동 현암기사식당 인근
9311,2019-10-14,고양이,코리안숏헤어,동구,삼성동 현암기사식당 인근
9312,2019-10-14,고양이,코리안숏헤어,동구,낭월동 석천들@ 인근
9313,2019-10-14,개,믹스,동구,소호동 가는 구길 인근
9314,2019-10-15,개,포메라이언 믹스,유성구,송강동 한솔@ 내
9315,2019-10-16,고양이,페르시안,유성구,원신흥동 작은내수변공원 산책로
9316,2019-10-15,개,말티즈,서구,도마동 35-12 인근
9317,2019-10-15,개,포메라이언,서구,정림동 수밋들공원 내
9318,2019-10-15,개,포메라이언 믹스,서구,갈마동 한마음동산 내
9319,2019-10-16,개,보스턴테리어,대덕구,비래동 126-18 비래족발 주변
9320,2019-10-16,고양이,코리안숏헤어,대덕구,중리동 117-5번지 주변
9321,2019-10-16,고양이,코리안숏헤어,대덕구,중리동 117-5번지 주변
9322,2019-10-16,고양이,코리안숏헤어,대덕구,중리동 117-5번지 주변
9323,2019-10-16,고양이,코리안숏헤어,대덕구,중리동 117-5번지 주변
9324,2019-10-16,고양이,코리안숏헤어,서구,도산로 370번길 20 인근
9325,2019-10-16,고양이,코리안숏헤어,서구,삼천중학교 인근
9326,2019-10-16,고양이,코리안숏헤어,유성구,노은동 882-2 인근
9327,2019-10-16,고양이,코리안숏헤어,중구,서문로 133 미소약국 주변
9328,2019-10-16,고양이,코리안숏헤어,중구,계백로 1593번길 28-1 주변
9329,2019-10-16,개,요크셔테리어,동구,성남동 제이마트 인근
9330,2019-10-16,개,푸들,동구,용전동 한국병원 인근
9331,2019-10-16,개,믹스,동구,이사동 종점 인근
9332,2019-10-17,개,허스키,유성구,시립제일요양병원 내
9333,2019-10-16,개,시츄,서구,월평동 한아름@ 상가
9334,2019-10-17,개,믹스,대덕구,법동 한마음@ 103동 603호 주변
9335,2019-10-17,개,믹스,대덕구,법동 한마음@ 103동 603호 주변
9336,2019-10-17,개,닥스훈트,서구,갈마동 403-30 인근
9337,2019-10-17,개,믹스,서구,변동공영주차장 내
9338,2019-10-17,고양이,코리안숏헤어,서구,건양대병원 암센터 인근
9339,2019-10-17,개,진도,유성구,국군대전병원 내
9340,2019-10-17,고양이,코리안숏헤어,중구,산서로 62번길 53 산성도서관 주변
9341,2019-10-17,개,믹스,중구,목달동 산서초등학교 정문 주변
9342,2019-10-17,고양이,코리안숏헤어,서구,탄방동 공작한양@ 내
9343,2019-10-17,개,포메라이언,서구,한민시장 인근
9344,2019-10-17,고양이,코리안숏헤어,서구,괴정동 114-16 인근
9345,2019-10-18,고양이,코리안숏헤어,서구,정림동 581 인근
9346,2019-10-18,개,보스턴테리어,서구,목원대 버스종점 주차장 내
9347,2019-10-18,고양이,코리안숏헤어,유성구,지족동 영무예다움@ 인근
9348,2019-10-18,개,믹스,대덕구,송촌동 선비동물병원 주변
9349,2019-10-18,개,믹스,대덕구,송촌동 선비동물병원 주변
9350,2019-10-17,고양이,코리안숏헤어,동구,천동 주공아파트 인근
9351,2019-10-17,고양이,코리안숏헤어,동구,천동 주공아파트 인근
9352,2019-10-17,고양이,코리안숏헤어,동구,천동 주공아파트 인근
9353,2019-10-17,고양이,코리안숏헤어,동구,천동 주공아파트 인근
9354,2019-10-17,개,말티즈,중구,계백로1591번길 주변
9355,2019-10-18,개,푸들,중구,선화동 현암교 주변
9356,2019-10-18,고양이,코리안숏헤어,중구,태평동 350-7번지 주변
9357,2019-10-17,고양이,코리안숏헤어,동구,대전기독요양병원 인근
9358,2019-10-17,개,요크셔테리어,동구,판암 쌍청회관 인근
9359,2019-10-18,기타,염소,동구,가오동 은어송아파트 인근
9360,2019-10-18,개,믹스,동구,천동지구대 인근
9361,2019-10-18,고양이,코리안숏헤어,대덕구,오정동 333-5 명성철물 주변
9362,2019-10-18,개,말티즈,서구,안골네거리 인근
9363,2019-10-18,개,비글,서구,갈마동 1079 인근
9364,2019-10-18,개,진도,서구,가장동 보령운수 창고 내
9365,2019-10-18,개,시츄,서구,갈마지구대 인근
9366,2019-10-19,개,웰시코기,서구,갈마삼거리
9367,2019-10-18,개,리트리버,유성구,복용파출소 인근
9368,2019-10-19,개,진도,유성구,하기동 93-2 인근
9369,2019-10-19,개,푸들,서구,괴정동 426-21 인근
9370,2019-10-19,개,스피츠,서구,변동주민센터 인근 천변
9371,2019-10-19,고양이,코리안숏헤어,서구,도마동 서머나교회 입구
9372,2019-10-20,개,진도,서구,월평동 1544 인근
9373,2019-10-19,개,푸들,유성구,노은역 인근
9374,2019-10-18,개,진도,대덕구,문평동 46번지 대덕펌프장 주변
9375,2019-10-19,개,비숑프리제,대덕구,송촌동 499-3번지 주변
9376,2019-10-19,고양이,코리안숏헤어,대덕구,석봉동 180-4번지 주변
9377,2019-10-19,고양이,코리안숏헤어,대덕구,석봉동 180-4번지 주변
9378,2019-10-19,고양이,코리안숏헤어,대덕구,읍내동 241-1번지 주변
9379,2019-10-18,개,푸들,중구,중촌파출소 주변
9380,2019-10-19,개,포메라이언,중구,옥계동 31-5번지 송덕빌라 주변
9381,2019-10-19,고양이,코리안숏헤어,중구,대사동 88-8번지 주변
9382,2019-10-19,고양이,코리안숏헤어,중구,대사동 88-8번지 주변
9383,2019-10-20,고양이,코리안숏헤어,대덕구,대화동 16-139번지 주변
9384,2019-10-20,고양이,코리안숏헤어,중구,선화로97번길 10 주변
9385,2019-10-20,고양이,코리안숏헤어,중구,선화로97번길 10 주변
9386,2019-10-20,고양이,코리안숏헤어,중구,선화로97번길 10 주변
9387,2019-10-21,개,요크셔테리어,중구,대종로565번길 8-1 주변
9388,2019-10-20,고양이,코리안숏헤어,서구,괴정동 10-14 인근
9389,2019-10-21,개,포메라이언,서구,한국교직원공제회 주차장
9390,2019-10-19,개,말라뮤트,유성구,유성대로 710번길 54 인근
9391,2019-10-20,고양이,코리안숏헤어,유성구,노은동 488-6 인근
9392,2019-10-20,개,진도,유성구,하기동 324-5 인근
9393,2019-10-20,고양이,아비시니안,유성구,갑동장어 주차장
9394,2019-10-20,고양이,코리안숏헤어,유성구,지족동 889-7 인근
9395,2019-10-21,고양이,코리안숏헤어,유성구,은구비서로 24번길 43 내
9396,2019-10-21,개,믹스,유성구,원내동 41-1 인근
9397,2019-10-20,고양이,코리안숏헤어,동구,홍도동 하나마트 인근
9398,2019-10-21,개,푸들,동구,삼성동 계룡디지텍고 인근
9399,2019-10-21,개,믹스,동구,자양동 꿈동산어린이집 인근
9400,2019-10-21,개,믹스,동구,판암동 반도낚시점 인근
9401,2019-10-21,개,믹스,동구,판암동 반도낚시점 인근
9402,2019-10-21,개,믹스,동구,판암동 반도낚시점 인근
9403,2019-10-21,개,믹스,동구,판암동 반도낚시점 인근
9404,2019-10-21,개,믹스,동구,판암동 반도낚시점 인근
9405,2019-10-21,개,말티즈,동구,소제동 조양빌라 인근
9406,2019-10-21,고양이,코리안숏헤어,동구,우송대 남문 인근
9407,2019-10-19,기타,토끼,동구,용전동 고속터미널 인근
9408,2019-10-20,고양이,코리안숏헤어,동구,자양동 동일빌라 인근
9409,2019-10-20,고양이,코리안숏헤어,동구,가양동 선경빌라 인근
9410,2019-10-21,고양이,코리안숏헤어,유성구,도룡동 220-2 인근
9411,2019-10-21,개,믹스,서구,정림중학교 인근 천변
9412,2019-10-21,고양이,코리안숏헤어,서구,내동 186-53 인근
9413,2019-10-22,기타,사슴,유성구,지족동 산 715-2 인근
9414,2019-10-22,개,믹스,유성구,유성고등학교 인근
9415,2019-10-22,고양이,코리안숏헤어,유성구,봉명동 550-6 내
9416,2019-10-22,고양이,코리안숏헤어,유성구,노은동 534-18 내
9417,2019-10-21,고양이,코리안숏헤어,대덕구,송촌동 송촌고등학교 주변
9418,2019-10-21,개,치와와,대덕구,중리동 중리지구대 주변
9419,2019-10-22,고양이,코리안숏헤어,대덕구,중리동 105-8번지 주변
9420,2019-10-22,개,샤페이,중구,선화동 은행선화동행정복지센터 주변
9421,2019-10-23,개,믹스,중구,계룡로 789 1층 센트럴동물병원 주변
9422,2019-10-22,개,스피츠,대덕구,중리동 378-2번지 주변
9423,2019-10-22,개,말티즈,대덕구,중리로 53번길 42-16 주변
9424,2019-10-21,개,코카스파니엘,동구,용운동 열방비전교회 인근
9425,2019-10-21,고양이,페르시안,동구,가양동 어담생선전문점 인근
9426,2019-10-21,개,믹스,동구,소호동 관광버스 주차장 인근
9427,2019-10-22,고양이,코리안숏헤어,동구,가양중학교 인근
9428,2019-10-22,고양이,코리안숏헤어,동구,가양중학교 인근
9429,2019-10-22,개,포메라이언,동구,신동아아파트 뒷산 인근
9430,2019-10-23,고양이,코리안숏헤어,동구,가양동 디지털사진관 인근
9431,2019-10-23,고양이,코리안숏헤어,동구,가양동 현대자동차서비스 인근
9432,2019-10-22,개,말티즈,서구,내동초등학교 인근
9433,2019-10-22,고양이,코리안숏헤어,서구,갈마동 337-21 인근
9434,2019-10-22,고양이,코리안숏헤어,서구,둔산동 샘머리@ 1단지 내
9435,2019-10-23,개,불테리어,서구,괴정약국 인근
9436,2019-10-23,고양이,코리안숏헤어,서구,변동 1-3 내
9437,2019-10-23,개,포메라이언,서구,갈마동 쌍용@ 인근
9438,2019-10-23,개,스피츠,유성구,봉산동 734-4 인근
9439,2019-10-23,고양이,코리안숏헤어,유성구,봉명동 554-18 인근
9440,2019-10-23,고양이,코리안숏헤어,유성구,대덕고등학교 내
9441,2019-10-23,고양이,코리안숏헤어,유성구,대덕고등학교 내
9442,2019-10-23,개,믹스,유성구,구암동 527-35 인근
9443,2019-10-23,고양이,코리안숏헤어,동구,가양동 돈하루식당 인근
